-1.0,0.05,-1.0299589627561707,-2.6007552895510697,0.9934628063871527,2.435851979371974,0.0,0.0,0.0
-1.0008838572342929,0.05147168626968209,-1.0294720433972242,-2.871377275245621,0.977368471645297,2.4332721350962743,0.0,0.0,0.0
-1.005336863093154,0.05887806017448325,-1.0275926499939219,-3.098614690620013,0.9133713284580847,2.4213608309546113,0.0,0.0,0.0
-1.0100306524821374,0.06665198725605688,-1.0253288123486877,3.0405879433468352,0.8376340971705551,2.403806982774795,0.0,0.0,0.0
-1.0133740181002313,0.07216104245127437,-1.0230728368205761,2.940502119021103,0.7696712813882827,2.384775431606183,0.0,0.0,0.0
-1.0134552130016896,0.07229414817091209,-1.0207456873446576,2.8521636001558774,0.7264315148990266,2.3709979598197157,0.0,0.0,0.0
-1.0142573488784308,0.07360231326291135,-1.0184889380737436,2.7833144952321542,0.6751460942219444,2.3529158302485333,0.0,0.0,0.0
-1.016345915707797,0.07699127806248807,-1.0164606734645414,2.7345018208954075,0.6134657732240578,2.3285740053883237,0.0,0.0,0.0
-1.015265034106668,0.07524534937416785,-1.0115784473865423,2.6803073433644733,0.5745492538149534,2.3117030359010426,0.0,0.0,0.0
-1.0147452642047454,0.0744148617953368,-1.0095341290879807,2.6341198482932864,0.5308566560365046,2.291315559723888,0.0,0.0,0.0
-1.0150979564013318,0.07497584088135667,-1.0076410076631406,2.5992734780601006,0.48141478258317416,2.2663382293095453,0.0,0.0,0.0
-1.016719720933632,0.07754455062896719,-1.005968085749376,2.576431094267948,0.42491298253236565,2.2352211732070217,0.0,0.0,0.0
-1.0152807366639673,0.07527377152306904,-1.0042030348140019,2.5408109678121327,0.3873278097487822,2.212948590987196,0.0,0.0,0.0
-1.0144844447840127,0.07402208018462358,-1.002252562524584,2.5126625668147198,0.34611128364545224,2.1870336232264314,0.0,0.0,0.0
-1.0145721637643408,0.0741593736063504,-1.000198964344937,2.4924572792255284,0.3006020707790812,2.156559690508459,0.0,0.0,0.0
-1.015843193130522,0.07613975125593055,-0.9981424977676525,2.4806369415179375,0.24992595310536464,2.120266319888709,0.0,0.0,0.0
-1.014224823338391,0.07362956139756617,-0.9957432545925564,2.456949229511749,0.2144392311153348,2.0933366782205236,0.0,0.0,0.0
-1.0132744458868566,0.07216321132050055,-0.993384376530529,2.4386179931573726,0.17598096628387339,2.0627162713737923,0.0,0.0,0.0
-1.0131889326635268,0.07203195472482175,-0.9915625531812469,2.425541072430493,0.1340397894003555,2.0275947466990623,0.0,0.0,0.0
