[-1.3089099, 0.04118807, 1.0466235, -1, 0, 1.0874, -1.3846154, 0.051282167, 0.6438]
[-1.247313, 0.14267068, 1.0521728, -0.95, 0.04702282, 1.0874, -1.2820513, 0.15384626, 0.6438]
[-1.1807253, 0.20858516, 1.038193, -0.9, 0.076084524, 1.0874, -1.2820513, 0.25641036, 0.6438]
[-1.0850574, 0.2778992, 1.034453, -0.85, 0.07608452, 1.0874, -1.1794872, 0.35897446, 0.6438]
[-1.0458843, 0.30524164, 0.99851334, -0.85, 0.07608452, 1.0874, -1.1794872, 0.46153855, 0.6438]
[-0.96837234, 0.299053, 1.0042375, -0.8, 0.04702282, 1.0874, -1.0769231, 0.46153855, 0.6438]
[-0.8812159, 0.26992992, 0.9941006, -0.75, 0.000000000000000009797174, 1.0874, -0.9743589, 0.46153855, 0.6438]
[-0.79373235, 0.23045155, 0.9733528, -0.7, -0.04702283, 1.0874, -0.8717948, 0.46153855, 0.6438]
[-0.71189964, 0.20302698, 0.95682544, -0.65, -0.07608452, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.6824862, 0.18596283, 0.93471825, -0.6, -0.07608452, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.6623484, 0.21359783, 0.9523475, -0.54999995, -0.047022805, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.6480603, 0.2538178, 0.97586906, -0.5, -0.000000000000000019594349, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.63154125, 0.28275108, 0.98611075, -0.45, 0.04702283, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.6034122, 0.2884343, 0.97642463, -0.39999998, 0.07608453, 1.0874, -0.7692307, 0.46153855, 0.6438]
[-0.54236597, 0.31023687, 1.0040182, -0.34999996, 0.07608451, 1.0874, -0.6666666, 0.46153855, 0.6438]
[-0.4634831, 0.30361372, 1.0085403, -0.3, 0.04702283, 1.0874, -0.56410253, 0.46153855, 0.6438]
[-0.37555483, 0.2739379, 0.99807787, -0.25, 0.000000000000000029391524, 1.0874, -0.46153843, 0.46153855, 0.6438]
[-0.28783733, 0.23397012, 0.9773448, -0.19999999, -0.04702283, 1.0874, -0.35897434, 0.46153855, 0.6438]
[-0.2058158, 0.20591718, 0.96034056, -0.14999998, -0.07608453, 1.0874, -0.25641024, 0.46153855, 0.6438]
[-0.1778702, 0.19157588, 0.9422152, -0.099999964, -0.07608451, 1.0874, -0.25641024, 0.46153855, 0.6438]
[-0.15793674, 0.21891579, 0.95929515, -0.050000012, -0.04702283, 1.0874, -0.25641024, 0.46153855, 0.6438]
[-0.14378276, 0.2588091, 0.9819062, 0, -0.000000000000000039188697, 1.0874, -0.25641024, 0.46153855, 0.6438]
[-0.12808216, 0.28793472, 0.9923594, 0.05000007, 0.04702288, 1.0874, -0.25641024, 0.46153855, 0.6438]
